income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status
1079.0,206.0,2220.0,0.0,0.0,750.0,0.0,1.0,1.0,0.0,0.0,9.0,True,2.0,0.0,32155.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,263.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0
227.0,0.0,2754.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,True,6.0,0.0,29707.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,336.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,True,2.0,0.0,30698.0,31.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,3.0,0.0,31560.0,31.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,273.0,0.0,3.0,0.0,4.0,0,0.0,0.0,0.0,0.0
241.0,0.0,1624.0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,9.0,True,8.0,0.0,35838.0,55.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,472.0,0.0,0.0,0.0,39.0,0,0.0,0.0,0.0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,False,7.0,0.0,23434.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,99.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0
16257.0,6156.0,5371.0,340.0,2.0,15000.0,1.0,1.0,1.0,1.0,0.0,9.0,False,10.0,0.0,45749.0,39.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,252.0,0.0,0.0,0.0,24.0,1,3224.752186504351,1.0,0.0,0.0
319.0,38.0,1637.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,True,3.0,0.0,32305.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,123.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
236.0,0.0,9426.0,1583.0,3.0,6000.0,0.0,0.0,1.0,0.0,0.0,4.0,True,1.0,1.0,26692.0,35.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,271.0,0.0,0.0,0.0,41.0,0,0.0,0.0,0.0,0.0
7264.0,2969.0,2969.0,0.0,0.0,4000.0,0.0,0.0,0.0,1.0,0.0,3.0,True,0.0,0.0,32856.0,75.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,587.0,0.0,0.0,0.0,18.0,0,0.0,0.0,1.0,0.0
261.0,11.0,1712.0,0.0,0.0,9000.0,0.0,0.0,1.0,1.0,0.0,10.0,True,4.0,0.0,33938.0,21.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,242.0,0.0,0.0,0.0,59.0,1,0.0,0.0,0.0,0.0
372.0,0.0,1620.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,8.0,1.0,33266.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0
1365.0,1499.5,2999.0,796.0,3.0,13000.0,0.0,0.0,0.0,1.0,0.0,7.0,True,0.0,1.0,32484.0,38.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,287.0,0.0,0.0,0.0,48.0,0,0.0,0.0,0.0,0.0
302.0,847.0,1694.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,0.0,3.0,True,2.0,0.0,22797.0,51.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,13.0,1,0.0,0.0,0.0,0.0
290.0,2.0,1636.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,True,4.0,0.0,49059.0,63.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,356.0,0.0,0.0,0.0,4.0,0,0.0,0.0,1.0,0.0
250.0,0.0,1881.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,11.0,True,9.0,0.0,28528.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,244.0,0.0,0.0,0.0,43.0,0,0.0,0.0,0.0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,False,6.0,0.0,30251.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,127.0,0.0,0.0,0.0,4.0,0,0.0,0.0,1.0,0.0
227.0,928.0,1856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1.0,1.0,35407.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,273.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0
1332.0,384.0,3938.0,25.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,True,4.0,1.0,29602.0,40.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,539.0,0.0,3.0,0.0,66.0,0,0.0,0.0,0.0,0.0
243.0,812.5,1625.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,0.0,0.0,30722.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
279.0,0.0,1880.0,332.0,3.0,2500.0,0.0,0.0,1.0,0.0,0.0,6.0,True,5.0,1.0,33250.0,39.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,362.0,0.0,0.0,0.0,67.0,0,0.0,0.0,0.0,0.0
1130.0,101.0,7146.0,907.0,1.0,4000.0,0.0,0.0,1.0,0.0,0.0,12.0,True,8.0,1.0,30996.0,35.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,318.0,0.0,0.0,0.0,73.0,1,3191.3980086002443,1.0,0.0,0.0
1625.0,2969.5,5939.0,0.0,4.0,10000.0,0.0,0.0,1.0,0.0,0.0,6.0,True,3.0,1.0,42888.0,54.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,381.0,0.0,7.0,0.0,49.0,0,5060.216155952958,1.0,0.0,0.0
5871.0,5375.0,5375.0,769.0,1.0,9000.0,0.0,0.0,0.0,0.0,0.0,3.0,True,7.0,1.0,29267.0,31.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,409.0,0.0,2.0,395.0,4.0,0,0.0,0.0,0.0,0.0
233.0,0.0,1949.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,6.0,False,0.0,0.0,24964.0,68.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0,3.0,0,0.0,0.0,1.0,0.0
5411.0,35.0,6982.0,0.0,0.0,11000.0,0.0,0.0,0.0,1.0,0.0,9.0,True,1.0,1.0,55480.0,69.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,384.0,0.0,0.0,0.0,83.0,1,0.0,0.0,1.0,0.0
407.0,825.5,1651.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,7.0,0.0,26655.0,43.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,576.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
755.0,118.0,1847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,False,9.0,0.0,26094.0,44.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,431.0,0.0,0.0,0.0,4.0,0,944.6078849281288,1.0,0.0,0.0
820.0,216.0,7794.0,1103.0,3.0,9000.0,0.0,0.0,1.0,1.0,0.0,5.0,True,3.0,0.0,41379.0,40.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,242.0,0.0,0.0,0.0,39.0,0,0.0,0.0,0.0,0.0
6092.0,2100.0,3137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,False,8.0,0.0,37460.0,44.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,431.0,0.0,0.0,0.0,2.0,1,4073.484264035064,1.0,0.0,0.0
2301.0,214.0,2516.0,0.0,0.0,11000.0,0.0,0.0,0.0,0.0,0.0,7.0,True,1.0,0.0,24007.0,38.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,374.0,0.0,0.0,0.0,17.0,0,2416.668964948735,1.0,0.0,0.0
492.0,0.0,3716.0,713.0,2.0,5000.0,0.0,0.0,1.0,1.0,0.0,7.0,True,0.0,1.0,36542.0,47.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,289.0,0.0,0.0,0.0,45.0,0,0.0,0.0,0.0,0.0
266.0,14.0,1769.0,0.0,0.0,11000.0,0.0,0.0,1.0,0.0,0.0,3.0,True,1.0,0.0,32734.0,45.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,339.0,0.0,0.0,0.0,37.0,1,0.0,0.0,0.0,0.0
